,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,true_label,predicted_proba,predicted_label,confidence,age_group,confidence_band
50136,0.152618658,77,0,1680.0,,4,0,2,0,0.0,0,0.006242793379351496,0,0.9937572066206485,60+,"(0.95, 1.0]"
113797,0.004999,78,0,0.0,6220.0,3,0,0,0,0.0,0,0.0023878292180597783,0,0.9976121707819402,60+,"(0.95, 1.0]"
91814,0.070565373,52,0,0.032369609,10410.0,6,0,0,0,0.0,0,0.008197703398764133,0,0.9918022966012359,40-60,"(0.95, 1.0]"
144211,0.837010254,51,0,0.478347146,8566.0,12,0,1,0,1.0,1,0.06980815380811692,0,0.9301918461918831,40-60,"(0.9, 0.95]"
59728,0.014757584,69,0,21.0,,5,0,0,0,,0,0.002545011555776,0,0.997454988444224,60+,"(0.95, 1.0]"
128953,0.917160699,39,2,0.510761716,6550.0,19,0,2,0,0.0,1,0.3176153302192688,0,0.6823846697807312,25-40,"(0.6, 0.7]"
70391,0.024114653,71,0,1273.0,,8,0,1,0,1.0,0,0.001668779319152236,0,0.9983312206808478,60+,"(0.95, 1.0]"
52130,0.073268083,76,0,0.162917519,4400.0,6,0,1,0,0.0,0,0.005028682621195912,0,0.9949713173788041,60+,"(0.95, 1.0]"
13697,0.003813965,38,0,3.771324864,550.0,11,0,1,0,0.0,0,0.010258751176297664,0,0.9897412488237023,25-40,"(0.95, 1.0]"
62383,0.746407316,63,0,0.033728054,126333.0,8,0,2,0,0.0,0,0.0249504117295146,0,0.9750495882704854,60+,"(0.95, 1.0]"
100272,0.793856491,49,0,0.338644342,3702.0,6,0,0,0,2.0,0,0.0870499238371849,0,0.9129500761628151,40-60,"(0.9, 0.95]"
133232,0.027541283,46,1,1.160599572,1400.0,10,0,1,0,2.0,0,0.04912582710385323,0,0.9508741728961467,40-60,"(0.95, 1.0]"
140947,0.083968443,49,0,0.25439178,12067.0,10,0,2,0,2.0,0,0.009710659738630056,0,0.9902893402613699,40-60,"(0.95, 1.0]"
97898,0.9999999,33,1,0.277672119,2628.0,2,1,0,0,1.0,1,0.3968137502670288,0,0.6031862497329712,25-40,"(0.6, 0.7]"
76701,0.99214426,46,3,0.614100515,5630.0,22,0,2,0,1.0,1,0.39410366415977477,0,0.6058963358402252,40-60,"(0.6, 0.7]"
73853,0.152011043,63,0,0.502149785,10000.0,18,0,3,0,0.0,0,0.02308291494846344,0,0.9769170850515365,60+,"(0.95, 1.0]"
45996,0.9999999,24,0,0.165254237,1179.0,1,1,0,0,0.0,0,0.307239431142807,0,0.692760568857193,<25,"(0.6, 0.7]"
110935,0.007742376,46,0,0.199786681,15000.0,17,0,1,0,4.0,0,0.006306761922314763,0,0.9936932380776853,40-60,"(0.95, 1.0]"
119712,0.364596721,31,0,0.141195293,30000.0,8,0,2,0,1.0,0,0.01803373880684376,0,0.9819662611931562,25-40,"(0.95, 1.0]"
61401,0.018007781,58,0,0.004865269,8015.0,3,0,0,0,1.0,0,0.004743501963093877,0,0.9952564980369061,40-60,"(0.95, 1.0]"
143049,0.9999999,53,0,0.142194745,7116.0,3,0,0,0,0.0,0,0.06257392093539238,0,0.9374260790646076,40-60,"(0.9, 0.95]"
33192,0.704779854,30,0,0.84498094,2360.0,9,0,1,0,0.0,0,0.11804060190916062,0,0.8819593980908393,25-40,"(0.85, 0.9]"
77845,0.228929049,50,0,0.282071793,10000.0,14,0,2,0,2.0,0,0.018734691478312016,0,0.981265308521688,40-60,"(0.95, 1.0]"
83386,0.250782674,51,0,0.031749206,40000.0,3,0,0,0,1.0,0,0.02233823388814926,0,0.9776617661118507,40-60,"(0.95, 1.0]"
148242,0.740301293,52,0,0.27765237,3100.0,3,0,1,0,0.0,0,0.06080822721123695,0,0.9391917727887631,40-60,"(0.9, 0.95]"
81277,0.82168331,46,1,1292.0,,6,0,1,0,0.0,0,0.15869402289390563,0,0.8413059771060943,40-60,"(0.8, 0.85]"
120194,0.811514089,45,2,0.53104338,6200.0,10,0,1,0,1.0,0,0.26027185618877413,0,0.7397281438112259,40-60,"(0.7, 0.8]"
109793,0.032359353,58,1,0.156673415,6420.0,11,0,2,0,0.0,0,0.022694646194577218,0,0.9773053538054228,40-60,"(0.95, 1.0]"
10227,0.088800732,50,0,0.859162213,5800.0,17,0,3,0,0.0,0,0.04997518733143806,0,0.950024812668562,40-60,"(0.95, 1.0]"
55757,0.0,69,0,753.0,,5,0,1,0,0.0,0,0.003907392080873251,0,0.9960926079191268,60+,"(0.95, 1.0]"
117106,0.086994563,52,0,0.627236581,6035.0,8,0,2,0,1.0,0,0.014439935609698296,0,0.9855600643903017,40-60,"(0.95, 1.0]"
35659,0.9999999,46,0,0.0,2000.0,0,0,0,0,0.0,0,0.15060550719499588,0,0.8493944928050041,40-60,"(0.8, 0.85]"
68980,0.019157223,33,0,0.419420645,4901.0,11,0,1,0,1.0,0,0.020170645229518412,0,0.9798293547704816,25-40,"(0.95, 1.0]"
51564,0.0,51,0,0.126123128,3004.0,5,0,1,0,1.0,0,0.012171383388340474,0,0.9878286166116595,40-60,"(0.95, 1.0]"
31236,0.048365875,32,0,0.043326112,6000.0,3,0,0,0,0.0,0,0.009840061329305172,0,0.9901599386706949,25-40,"(0.95, 1.0]"
62342,0.007206772,64,0,0.191810937,10916.0,11,0,2,0,0.0,0,0.003907392080873251,0,0.9960926079191268,60+,"(0.95, 1.0]"
74239,0.9999999,51,2,0.198375508,3200.0,2,1,1,0,0.0,0,0.37835153341293337,0,0.6216484665870666,40-60,"(0.6, 0.7]"
19126,0.9999999,68,0,1.199143469,1400.0,6,0,1,0,0.0,0,0.03526075407862663,0,0.9647392459213734,60+,"(0.95, 1.0]"
28128,0.407728181,44,1,0.326126344,8278.0,11,0,2,0,0.0,0,0.06794691160321235,0,0.9320530883967877,40-60,"(0.9, 0.95]"
83535,0.612682091,28,1,0.055578702,12000.0,2,2,0,0,0.0,0,0.32111496925354005,0,0.67888503074646,25-40,"(0.6, 0.7]"
26598,0.0,69,0,0.487405038,2500.0,16,0,2,0,0.0,0,0.012178699392825365,0,0.9878213006071747,60+,"(0.95, 1.0]"
125227,0.638038101,48,0,2324.0,,6,0,2,0,0.0,0,0.04724742695689201,0,0.952752573043108,40-60,"(0.95, 1.0]"
40904,0.047044159,50,0,0.368414306,7800.0,15,0,2,0,5.0,0,0.01407515574246645,0,0.9859248442575336,40-60,"(0.95, 1.0]"
29596,0.143134916,52,0,0.393112906,13125.0,15,0,2,1,0.0,0,0.09062270671129227,0,0.9093772932887078,40-60,"(0.9, 0.95]"
52009,0.014284014,54,0,0.272366221,4783.0,4,0,1,0,2.0,0,0.008215249702334403,0,0.9917847502976656,40-60,"(0.95, 1.0]"
8432,0.025167538,33,0,0.160262418,3200.0,8,0,1,0,0.0,0,0.01111291479319334,0,0.9888870852068067,25-40,"(0.95, 1.0]"
20655,0.151206547,58,1,0.650224963,6000.0,11,0,3,0,0.0,0,0.054885230213403705,0,0.9451147697865963,40-60,"(0.9, 0.95]"
46757,0.017979853,72,0,0.006361709,3300.0,6,0,0,0,0.0,0,0.004265265539288521,0,0.9957347344607115,60+,"(0.95, 1.0]"
76164,0.579427876,47,1,0.266556876,8500.0,9,0,2,1,2.0,0,0.17475393414497375,0,0.8252460658550262,40-60,"(0.8, 0.85]"
100398,0.013082083,56,0,0.12934722,10753.0,8,0,2,0,0.0,0,0.004515372635796666,0,0.9954846273642033,40-60,"(0.95, 1.0]"
83022,0.799609417,63,3,0.732863357,6666.0,10,0,2,0,0.0,0,0.2990160286426544,0,0.7009839713573456,60+,"(0.7, 0.8]"
55119,1.02159784,49,2,0.226110363,5200.0,10,1,0,1,1.0,0,0.6608007192611695,1,0.6608007192611695,40-60,"(0.6, 0.7]"
32275,0.24946299,55,0,0.320825718,9300.0,8,0,2,0,0.0,0,0.012229511141777038,0,0.9877704888582229,40-60,"(0.95, 1.0]"
109004,0.916217329,60,0,0.700441871,6562.0,20,0,2,0,1.0,0,0.10746322721242904,0,0.8925367727875709,40-60,"(0.85, 0.9]"
52334,0.9999999,41,0,1956.0,,5,0,1,0,0.0,0,0.062009061127901076,0,0.937990938872099,40-60,"(0.9, 0.95]"
132558,0.391160884,65,0,0.513240649,12083.0,11,0,3,0,0.0,0,0.020397740602493285,0,0.9796022593975067,60+,"(0.95, 1.0]"
16042,0.820610896,73,1,0.303942734,8800.0,14,0,1,0,0.0,0,0.10218709260225296,0,0.897812907397747,60+,"(0.85, 0.9]"
48241,0.155012545,49,0,0.321617616,4722.0,6,0,1,0,0.0,0,0.012988620065152645,0,0.9870113799348473,40-60,"(0.95, 1.0]"
52081,0.415651272,64,0,5200.0,,13,0,3,0,0.0,0,0.024458758905529975,0,0.97554124109447,60+,"(0.95, 1.0]"
69295,0.084613835,41,0,137.0,,3,0,0,0,0.0,0,0.012071077153086663,0,0.9879289228469134,40-60,"(0.95, 1.0]"
9731,0.038628761,73,0,0.015098569,15166.0,12,0,1,0,0.0,0,0.0042810985352844,0,0.9957189014647156,60+,"(0.95, 1.0]"
76962,0.004330171,49,1,0.072177147,5915.0,9,0,0,0,0.0,0,0.02408502921462059,0,0.9759149707853794,40-60,"(0.95, 1.0]"
16878,0.170292736,51,0,0.218447943,3620.0,14,0,0,0,4.0,0,0.026633600518107415,0,0.9733663994818926,40-60,"(0.95, 1.0]"
39665,0.007210147,85,0,4.0,,1,0,0,0,0.0,0,0.002638856228441,0,0.997361143771559,60+,"(0.95, 1.0]"
60446,0.812689211,56,0,0.565631808,7343.0,10,0,2,0,1.0,0,0.07321418970823287,0,0.9267858102917671,40-60,"(0.9, 0.95]"
99837,0.950687975,42,0,0.083783243,5000.0,7,0,0,0,1.0,0,0.09582483172416686,0,0.9041751682758331,40-60,"(0.9, 0.95]"
83439,0.013056972,75,0,0.735057596,4600.0,12,0,2,0,0.0,0,0.010626297630369663,0,0.9893737023696303,60+,"(0.95, 1.0]"
83845,0.145181054,48,0,0.219062875,9987.0,8,0,1,0,0.0,0,0.010486930422484875,0,0.9895130695775152,40-60,"(0.95, 1.0]"
91599,0.00159525,74,0,93.0,,9,0,0,0,0.0,0,0.004108492936939001,0,0.995891507063061,60+,"(0.95, 1.0]"
111716,0.007192476,82,0,10.0,,4,0,0,0,,0,0.0025961592327803373,0,0.9974038407672197,60+,"(0.95, 1.0]"
99982,0.092382723,49,0,1302.0,,8,0,0,0,0.0,0,0.008178650122135877,0,0.9918213498778641,40-60,"(0.95, 1.0]"
144222,0.092138796,32,0,0.204580947,1920.0,6,0,0,0,0.0,0,0.013602171652019024,0,0.986397828347981,25-40,"(0.95, 1.0]"
113472,0.660111565,51,0,0.572778828,4231.0,8,0,1,0,0.0,0,0.06505389884114265,0,0.9349461011588573,40-60,"(0.9, 0.95]"
100895,0.25341879,63,1,0.31376673,10459.0,14,0,1,0,0.0,0,0.040251970291137695,0,0.9597480297088623,60+,"(0.95, 1.0]"
132990,1.033704656,32,1,0.143489487,5421.0,6,0,0,0,0.0,0,0.30426048636436465,0,0.6957395136356354,25-40,"(0.6, 0.7]"
106440,0.029051161,49,0,0.306182947,7083.0,13,0,2,0,0.0,0,0.009840061329305172,0,0.9901599386706949,40-60,"(0.95, 1.0]"
127965,0.841371954,44,0,0.433218168,11866.0,10,0,4,0,3.0,0,0.08028212934732437,0,0.9197178706526756,40-60,"(0.9, 0.95]"
131930,0.117594389,30,2,1.696442688,1264.0,7,0,1,0,1.0,0,0.14047831594944,0,0.85952168405056,25-40,"(0.85, 0.9]"
90339,0.9999999,35,2,0.109341728,10800.0,8,2,0,0,0.0,1,0.34799503684043886,0,0.6520049631595611,25-40,"(0.6, 0.7]"
141020,1.003428082,31,0,0.344787193,2560.0,4,0,0,0,0.0,0,0.11095756739377975,0,0.8890424326062203,25-40,"(0.85, 0.9]"
117668,0.9999999,62,0,0.540645474,4120.0,3,0,2,0,1.0,0,0.04924911111593246,0,0.9507508888840676,60+,"(0.95, 1.0]"
38143,0.050223813,86,0,0.050779688,2500.0,13,0,0,0,0.0,0,0.014428949169814586,0,0.9855710508301854,60+,"(0.95, 1.0]"
38508,1.009948169,39,1,0.241647827,3980.0,13,1,0,3,1.0,0,0.61031174659729,1,0.61031174659729,25-40,"(0.6, 0.7]"
90756,0.723233203,65,5,0.966963704,4600.0,10,0,3,0,0.0,0,0.33352112770080566,0,0.6664788722991943,60+,"(0.6, 0.7]"
122598,0.102811563,42,3,0.175920571,10373.0,8,0,3,0,4.0,0,0.06280382573604584,0,0.9371961742639542,40-60,"(0.9, 0.95]"
7653,0.567721614,54,0,0.870671673,2396.0,5,0,2,0,1.0,0,0.05519007071852684,0,0.9448099292814731,40-60,"(0.9, 0.95]"
92854,2281.0,31,0,0.255216484,7667.0,4,0,2,0,1.0,0,0.051440488547086716,0,0.9485595114529133,25-40,"(0.9, 0.95]"
85747,0.153258795,39,0,0.383681096,3210.0,6,0,1,0,0.0,0,0.015404995158314705,0,0.9845950048416853,25-40,"(0.95, 1.0]"
29928,0.993355482,48,3,0.599039441,6870.0,6,0,1,1,1.0,0,0.4265515089035034,0,0.5734484910964965,40-60,"(0.5, 0.6]"
132618,0.9999999,23,0,0.208657048,900.0,2,0,0,0,0.0,0,0.0797635406255722,0,0.9202364593744278,<25,"(0.9, 0.95]"
51945,0.117828219,30,0,1.103040541,1775.0,7,0,2,0,0.0,0,0.02830674685537815,0,0.9716932531446218,25-40,"(0.95, 1.0]"
102414,0.0,56,0,0.125119025,5250.0,4,0,1,0,0.0,0,0.009840061329305172,0,0.9901599386706949,40-60,"(0.95, 1.0]"
138472,0.156948274,55,0,0.262014787,2163.0,5,0,0,0,0.0,0,0.016225784085690975,0,0.983774215914309,40-60,"(0.95, 1.0]"
67773,0.028939062,68,0,2387.0,,7,0,1,0,1.0,0,0.002545011555776,0,0.997454988444224,60+,"(0.95, 1.0]"
115181,0.041476786,49,0,0.021413048,75000.0,11,0,1,0,1.0,0,0.012901213765144349,0,0.9870987862348557,40-60,"(0.95, 1.0]"
139793,0.476273344,48,0,0.436073059,5693.0,8,0,1,0,2.0,0,0.03292936980724335,0,0.9670706301927566,40-60,"(0.95, 1.0]"
92437,0.048028029,49,3,0.687726016,4700.0,11,0,3,0,0.0,0,0.1819404751062393,0,0.8180595248937607,40-60,"(0.8, 0.85]"
98559,0.9999999,34,0,0.412268188,700.0,2,0,0,0,0.0,0,0.0796619102358818,0,0.9203380897641182,25-40,"(0.9, 0.95]"
73223,0.014323477,76,0,20.0,,2,0,0,0,0.0,0,0.0030543494038283827,0,0.9969456505961716,60+,"(0.95, 1.0]"
101470,0.158253997,45,0,0.27914363,8500.0,5,0,1,0,4.0,0,0.011407432891428471,0,0.9885925671085716,40-60,"(0.95, 1.0]"
14468,0.176562174,60,0,0.11364097,14800.0,16,0,2,0,2.0,0,0.013120980747044087,0,0.986879019252956,40-60,"(0.95, 1.0]"
99482,0.604085962,55,0,0.920215957,5000.0,21,0,1,0,2.0,0,0.09364691376686096,0,0.906353086233139,40-60,"(0.9, 0.95]"
83786,0.018380077,77,0,11.0,,6,0,0,0,,0,0.003907392080873251,0,0.9960926079191268,60+,"(0.95, 1.0]"
12693,0.002028468,68,0,0.168078176,10744.0,12,0,2,0,0.0,0,0.0030952093191444876,0,0.9969047906808555,60+,"(0.95, 1.0]"
49175,0.445817776,34,0,1173.0,,11,0,1,0,0.0,0,0.04202941283583641,0,0.9579705871641636,25-40,"(0.95, 1.0]"
104126,0.0,50,0,0.391591875,6350.0,6,0,1,0,2.0,0,0.009840061329305172,0,0.9901599386706949,40-60,"(0.95, 1.0]"
5055,0.441737773,57,1,0.385989249,11533.0,18,0,1,0,0.0,0,0.07142380699515342,0,0.9285761930048466,40-60,"(0.9, 0.95]"
30186,0.151245944,43,0,0.486951305,10000.0,10,0,2,0,2.0,0,0.01768262479454279,0,0.9823173752054573,40-60,"(0.95, 1.0]"
103878,0.362885768,49,0,0.418019111,6592.0,13,0,1,0,2.0,0,0.026857974752783776,0,0.9731420252472163,40-60,"(0.95, 1.0]"
53135,0.204826858,53,0,0.260464328,5900.0,7,0,1,0,1.0,0,0.011819032393395901,0,0.9881809676066041,40-60,"(0.95, 1.0]"
25379,0.763646543,71,1,0.511822139,8500.0,9,0,2,1,2.0,0,0.2050349533557892,0,0.7949650466442109,60+,"(0.7, 0.8]"
70481,0.07906669,64,0,0.606273569,5833.0,6,0,3,0,0.0,0,0.014171387813985348,0,0.9858286121860147,60+,"(0.95, 1.0]"
22852,0.089172771,48,0,0.49590082,5000.0,4,0,1,0,3.0,0,0.01101260855793953,0,0.9889873914420605,40-60,"(0.95, 1.0]"
16076,1.314307141,37,0,0.496190858,4987.0,9,0,1,0,1.0,1,0.20297789573669434,0,0.7970221042633057,25-40,"(0.7, 0.8]"
1138,0.0,70,0,0.252527295,4945.0,9,0,1,0,0.0,0,0.006517196074128151,0,0.9934828039258718,60+,"(0.95, 1.0]"
98153,0.198072915,55,1,0.829282172,12300.0,9,0,3,0,3.0,0,0.07844194173812866,0,0.9215580582618713,40-60,"(0.9, 0.95]"
125778,0.773073136,32,0,0.22095829,2900.0,6,0,0,0,0.0,0,0.07094812989234925,0,0.9290518701076508,25-40,"(0.9, 0.95]"
50729,0.9999999,71,0,0.152570879,4161.0,3,0,0,0,0.0,0,0.029513581842184066,0,0.9704864181578159,60+,"(0.95, 1.0]"
11688,0.262763921,67,0,0.314768683,11239.0,12,0,2,0,0.0,0,0.009642076678574085,0,0.9903579233214259,60+,"(0.95, 1.0]"
32390,0.129599012,49,0,0.506260512,5350.0,11,0,2,0,2.0,0,0.016230330243706702,0,0.9837696697562933,40-60,"(0.95, 1.0]"
3691,0.9999999,40,0,828.0,,3,2,0,0,0.0,1,0.4135605752468109,0,0.5864394247531891,25-40,"(0.5, 0.6]"
103278,0.272825167,45,0,1344.0,,3,0,1,0,0.0,0,0.01344362497329712,0,0.9865563750267029,40-60,"(0.95, 1.0]"
107390,0.458335858,42,0,0.612722824,2860.0,10,0,2,0,1.0,0,0.059727942943573,0,0.940272057056427,40-60,"(0.9, 0.95]"
148790,0.9999999,60,2,0.529453767,2800.0,10,0,2,1,0.0,0,0.39130173325538636,0,0.6086982667446137,40-60,"(0.6, 0.7]"
89547,0.008159782,69,0,1263.0,,6,0,2,0,0.0,0,0.001668779319152236,0,0.9983312206808478,60+,"(0.95, 1.0]"
149460,0.01979802,31,0,0.345901241,4110.0,4,0,1,0,0.0,0,0.008846752718091011,0,0.991153247281909,25-40,"(0.95, 1.0]"
110774,0.9999999,78,0,0.0,2972.0,0,0,0,0,0.0,0,0.031887558102607724,0,0.9681124418973923,60+,"(0.95, 1.0]"
77604,0.931635177,46,0,0.401618179,5808.0,7,0,1,0,1.0,0,0.07202542498707772,0,0.9279745750129222,40-60,"(0.9, 0.95]"
27377,0.03519648,53,0,1364.0,,3,0,1,0,0.0,0,0.004743501963093877,0,0.9952564980369061,40-60,"(0.95, 1.0]"
130236,0.00146756,51,0,0.222336947,5810.0,14,0,1,0,0.0,0,0.00832710498943925,0,0.9916728950105608,40-60,"(0.95, 1.0]"
78137,0.006709051,64,0,1837.0,,9,0,2,0,0.0,0,0.005092610465362668,0,0.9949073895346373,60+,"(0.95, 1.0]"
53541,0.008199497,68,0,0.172965407,5000.0,11,0,1,0,0.0,0,0.003907392080873251,0,0.9960926079191268,60+,"(0.95, 1.0]"
6382,0.658606265,41,0,0.331726477,5600.0,11,0,1,0,3.0,0,0.059563878923654556,0,0.9404361210763454,40-60,"(0.9, 0.95]"
45805,0.606505161,75,0,2735.0,,8,0,2,0,0.0,0,0.014641790091991425,0,0.9853582099080086,60+,"(0.95, 1.0]"
8862,0.074537651,33,0,0.383969282,4166.0,4,0,1,0,4.0,0,0.014427506737411023,0,0.985572493262589,25-40,"(0.95, 1.0]"
30494,0.21566899,64,0,0.230110159,2450.0,12,0,0,0,0.0,0,0.020498804189264773,0,0.9795011958107352,60+,"(0.95, 1.0]"
130442,0.102148723,64,0,0.092421269,10700.0,9,0,1,0,0.0,0,0.005198481632396579,0,0.9948015183676034,60+,"(0.95, 1.0]"
109989,0.084952527,47,0,0.21808458,10096.0,11,0,1,0,3.0,0,0.009840061329305172,0,0.9901599386706949,40-60,"(0.95, 1.0]"
60994,0.001393386,68,0,948.0,,6,0,1,0,0.0,0,0.001668779319152236,0,0.9983312206808478,60+,"(0.95, 1.0]"
120684,0.121641596,34,0,0.238547969,2313.0,4,0,0,0,0.0,0,0.016796964593231677,0,0.9832030354067683,25-40,"(0.95, 1.0]"
119668,0.679778976,72,0,1.536859642,2400.0,9,0,2,0,0.0,0,0.06204071789979935,0,0.9379592821002006,60+,"(0.9, 0.95]"
28976,0.42974951,68,0,1.047458665,3265.0,9,0,2,0,0.0,0,0.038015490770339964,0,0.9619845092296601,60+,"(0.95, 1.0]"
16943,0.172614212,50,0,0.208714872,9500.0,2,0,1,0,2.0,0,0.01111291479319334,0,0.9888870852068067,40-60,"(0.95, 1.0]"
8423,1.008796481,33,3,0.182321179,15000.0,11,0,2,0,2.0,1,0.29646230340003965,0,0.7035376965999603,25-40,"(0.7, 0.8]"
98682,0.9999999,30,0,0.143879173,2515.0,5,0,0,0,0.0,0,0.08342858180403709,0,0.9165714181959629,25-40,"(0.9, 0.95]"
18569,0.987956644,56,1,0.223542117,8333.0,11,0,1,0,3.0,0,0.1181077241897583,0,0.8818922758102417,40-60,"(0.85, 0.9]"
135456,0.103040771,46,0,0.075955266,8583.0,4,0,0,0,2.0,0,0.010092106088995934,0,0.9899078939110041,40-60,"(0.95, 1.0]"
126447,0.439423749,74,0,0.18867083,6725.0,7,0,0,0,2.0,0,0.018594917096197604,0,0.9814050829038024,60+,"(0.95, 1.0]"
130539,0.141259885,32,0,0.358106982,6000.0,7,0,2,0,2.0,0,0.018715591728687288,0,0.9812844082713127,25-40,"(0.95, 1.0]"
1464,0.037448128,73,0,2498.0,,4,0,2,0,0.0,0,0.002545011555776,0,0.997454988444224,60+,"(0.95, 1.0]"
13061,0.414550196,57,0,0.699518153,17847.0,10,0,5,0,0.0,0,0.10335412770509719,0,0.8966458722949028,40-60,"(0.85, 0.9]"
100233,0.010573263,74,0,0.240185321,4100.0,13,0,1,0,0.0,0,0.006128591578453779,0,0.9938714084215462,60+,"(0.95, 1.0]"
3570,0.298773749,32,0,0.393677384,3700.0,11,0,0,0,0.0,0,0.04180441424250603,0,0.958195585757494,25-40,"(0.95, 1.0]"
62306,0.9999999,35,0,2.044636909,1500.0,3,0,1,0,1.0,1,0.09582483172416686,0,0.9041751682758331,25-40,"(0.9, 0.95]"
127518,0.547819211,56,0,0.35664,12499.0,12,0,2,0,0.0,0,0.0336960207670927,0,0.9663039792329073,40-60,"(0.95, 1.0]"
26593,0.013557599,55,0,0.232389032,6600.0,14,0,2,0,0.0,0,0.009840061329305172,0,0.9901599386706949,40-60,"(0.95, 1.0]"
53766,0.245060132,41,1,0.554991792,6700.0,6,0,1,0,2.0,0,0.05493209958076477,0,0.9450679004192353,40-60,"(0.9, 0.95]"
139311,0.995502249,62,0,0.095139607,2900.0,2,0,0,0,0.0,0,0.07097647041082382,0,0.9290235295891762,60+,"(0.9, 0.95]"
11316,0.841881879,44,4,0.388193467,13500.0,10,1,2,1,2.0,1,0.5035244941711425,1,0.5035244941711425,40-60,"(0.5, 0.6]"
59032,0.003999529,77,0,0.249406176,7577.0,9,0,1,0,0.0,0,0.004515372635796666,0,0.9954846273642033,60+,"(0.95, 1.0]"
33785,0.0,22,0,39.0,,3,0,0,0,0.0,0,0.02397702485322952,0,0.9760229751467705,<25,"(0.95, 1.0]"
148543,0.134527632,29,0,0.391988019,2670.0,7,0,0,0,0.0,0,0.019390357472002507,0,0.9806096425279975,25-40,"(0.95, 1.0]"
101625,0.060342215,51,0,0.022814663,3900.0,4,0,0,0,0.0,0,0.009840061329305172,0,0.9901599386706949,40-60,"(0.95, 1.0]"
26633,0.300665312,58,0,4728.0,,10,0,3,0,0.0,0,0.02062485683709383,0,0.9793751431629062,40-60,"(0.95, 1.0]"
84657,0.160255578,61,0,0.290285233,9500.0,7,0,1,0,0.0,0,0.008147716987878084,0,0.9918522830121219,60+,"(0.95, 1.0]"
147038,0.0,71,0,0.26261899,12500.0,7,0,1,0,1.0,0,0.003907392080873251,0,0.9960926079191268,60+,"(0.95, 1.0]"
27382,0.039691267,39,0,0.126658223,15000.0,11,0,1,0,2.0,0,0.011782604642212391,0,0.9882173953577876,25-40,"(0.95, 1.0]"
50371,0.409019244,39,1,0.352702998,9137.0,7,0,1,0,3.0,0,0.06245122104883194,0,0.9375487789511681,25-40,"(0.9, 0.95]"
106826,0.085420109,66,0,0.37938701,6296.0,3,0,1,0,0.0,0,0.005067000025883317,0,0.9949329999741167,60+,"(0.95, 1.0]"
72983,0.541458541,39,0,0.711840228,700.0,3,0,0,0,0.0,0,0.04039406254887581,0,0.9596059374511242,25-40,"(0.95, 1.0]"
2513,0.276726657,34,0,0.263849384,7382.0,8,0,1,0,5.0,0,0.01837827917188406,0,0.9816217208281159,25-40,"(0.95, 1.0]"
6901,0.526982012,55,0,0.343015805,2340.0,4,0,0,0,0.0,0,0.04056922197341919,0,0.9594307780265808,40-60,"(0.95, 1.0]"
95438,0.02295066,67,0,0.009280742,3016.0,5,0,0,0,0.0,0,0.0042810985352844,0,0.9957189014647156,60+,"(0.95, 1.0]"
70686,0.000799936,83,0,4.0,,2,0,0,0,,0,0.00802638940513134,0,0.9919736105948687,60+,"(0.95, 1.0]"
132569,0.064390557,45,2,0.609916782,5767.0,7,0,2,0,3.0,0,0.09314789026975631,0,0.9068521097302437,40-60,"(0.9, 0.95]"
2868,0.006137825,72,0,0.002596728,3850.0,6,0,0,0,0.0,0,0.003097046399489045,0,0.996902953600511,60+,"(0.95, 1.0]"
4740,0.016605936,58,0,0.004855755,3500.0,6,0,0,0,2.0,0,0.012468812987208366,0,0.9875311870127916,40-60,"(0.95, 1.0]"
122218,0.664894025,54,1,0.528891075,12200.0,12,0,2,0,0.0,0,0.09582483172416686,0,0.9041751682758331,40-60,"(0.9, 0.95]"
99311,0.046263582,35,1,518.0,,8,0,0,0,0.0,0,0.042725421488285065,0,0.9572745785117149,25-40,"(0.95, 1.0]"
50966,0.078129698,40,0,0.517115633,8500.0,9,0,2,0,2.0,0,0.017378515377640725,0,0.9826214846223593,25-40,"(0.95, 1.0]"
62835,0.484774665,55,0,0.746242703,8050.0,10,0,4,0,1.0,0,0.08525402843952179,0,0.9147459715604782,40-60,"(0.9, 0.95]"
107701,0.332507108,76,0,794.0,1.0,12,0,0,0,0.0,0,0.011978511139750481,0,0.9880214888602495,60+,"(0.95, 1.0]"
9570,0.490228161,57,0,0.613844588,2946.0,5,0,2,0,1.0,0,0.03425394594669342,0,0.9657460540533066,40-60,"(0.95, 1.0]"
42443,0.974401707,48,0,0.764207981,17366.0,12,0,6,0,1.0,0,0.22720107734203338,0,0.7727989226579666,40-60,"(0.7, 0.8]"
143153,0.699847829,50,0,0.365784499,11637.0,9,0,1,0,0.0,0,0.05402282550930977,0,0.9459771744906902,40-60,"(0.9, 0.95]"
36857,0.123929202,52,0,111.0,,3,0,0,0,0.0,0,0.015404995158314705,0,0.9845950048416853,40-60,"(0.95, 1.0]"
143519,0.002321325,85,2,0.135151891,1612.0,10,0,0,0,0.0,0,0.07843191623687744,0,0.9215680837631226,60+,"(0.9, 0.95]"
132817,0.337288362,45,1,0.01659292,4519.0,1,0,0,0,4.0,0,0.09787349253892899,0,0.902126507461071,40-60,"(0.9, 0.95]"
